model,model_slug,layer,head,factual_accuracy_pct,factual_preference_pct_points,head_group
Gemma3,gemma3,21,14,51.388889551162706,1.38888955116271,Other
Gemma3,gemma3,21,15,49.7685194015503,-0.2314805984497,Other
Gemma3,gemma3,22,0,49.0740716457367,-0.9259283542632999,Other
Gemma3,gemma3,22,1,50.46296417713165,0.46296417713164995,Other
Gemma3,gemma3,22,2,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,22,3,46.06481194496155,-3.93518805503845,Other
Gemma3,gemma3,22,4,44.444441795349135,-5.55555820465087,Other
Gemma3,gemma3,22,5,54.16666567325592,4.1666656732559195,Other
Gemma3,gemma3,22,6,50.0,-0.0,Other
Gemma3,gemma3,22,7,48.611110448837294,-1.38888955116271,Other
Gemma3,gemma3,22,8,44.444441795349135,-5.55555820465087,Other
Gemma3,gemma3,22,9,41.89814925193787,-8.10185074806213,Other
Gemma3,gemma3,22,10,50.23148059844969,0.2314805984497,Other
Gemma3,gemma3,22,11,50.0,-0.0,Other
Gemma3,gemma3,22,12,50.694444775581346,0.69444477558135,Other
Gemma3,gemma3,22,13,54.39814925193785,4.39814925193786,Other
Gemma3,gemma3,22,14,45.13888955116272,-4.86111044883728,Other
Gemma3,gemma3,22,15,43.28703880310059,-6.71296119689941,Other
Gemma3,gemma3,23,0,52.546295523643494,2.5462955236434897,Other
Gemma3,gemma3,23,1,53.93518507480621,3.93518507480621,Other
Gemma3,gemma3,23,2,57.407405972480774,7.4074059724807695,Other
Gemma3,gemma3,23,3,43.75,-6.25,Other
Gemma3,gemma3,23,4,52.546295523643494,2.5462955236434897,Other
Gemma3,gemma3,23,5,51.851850748062134,1.85185074806213,Other
Gemma3,gemma3,23,6,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,23,7,42.8240716457367,-7.1759283542633,Other
Gemma3,gemma3,23,8,43.05555820465088,-6.944441795349119,Other
Gemma3,gemma3,23,9,51.157405972480774,1.15740597248077,Other
Gemma3,gemma3,23,10,46.99074029922486,-3.00925970077514,Other
Gemma3,gemma3,23,11,56.48148059844969,6.4814805984497,Other
Gemma3,gemma3,23,12,51.388889551162706,1.38888955116271,Other
Gemma3,gemma3,23,13,53.70370447635649,3.7037044763565,Other
Gemma3,gemma3,23,14,52.777779102325425,2.77777910232543,Other
Gemma3,gemma3,23,15,55.09259402751921,5.09259402751922,Other
Gemma3,gemma3,24,0,43.5185194015503,-6.4814805984497,Other
Gemma3,gemma3,24,1,55.78703582286833,5.78703582286834,Other
Gemma3,gemma3,24,2,48.611110448837294,-1.38888955116271,Other
Gemma3,gemma3,24,3,50.23148059844969,0.2314805984497,Other
Gemma3,gemma3,24,4,53.00925970077513,3.00925970077514,Other
Gemma3,gemma3,24,5,50.694444775581346,0.69444477558135,Other
Gemma3,gemma3,24,6,56.48148059844969,6.4814805984497,Other
Gemma3,gemma3,24,7,51.851850748062134,1.85185074806213,Other
Gemma3,gemma3,24,8,61.57407462596893,11.57407462596893,Other
Gemma3,gemma3,24,9,55.09259402751921,5.09259402751922,Other
Gemma3,gemma3,24,10,58.101850748062134,8.10185074806213,Other
Gemma3,gemma3,24,11,51.388889551162706,1.38888955116271,Other
Gemma3,gemma3,24,12,54.62962985038757,4.62962985038757,Other
Gemma3,gemma3,24,13,49.53703880310059,-0.46296119689941,Other
Gemma3,gemma3,24,14,57.407405972480774,7.4074059724807695,Other
Gemma3,gemma3,24,15,56.71296417713165,6.71296417713165,Other
